employee_id,first_name,last_name,gender,dob,personal_email,official_email,phone,city,state,address,department,designation,joining_date,exit_date,employment_status,employment_type,salary,grade,pan_number,uan_number,bank_account,ifsc_code,bank_name,manager_id,branch_location,cost_center,remarks
EMP-00091,Prakash,Birla,Female,1984-08-25,prbir@business.co.in,prakash.birla@company.co.in,7671556722,Bhopal,Madhya Pradesh,,Security,Senior Executive,09 Oct 2008,,Active,Full Time,110447,G5,BABIE3787S,Not Enrolled,39557279612,,HDFC Bank,HOD,Bhopal,,Confirmed
EMP-00092,ekta,Bhosale,F,10/05/1989,bhosaleekta@protonmail.com,ebhosale@company.co.in,+91 79197 45735,Mysore,Karnataka,,Security,Officer,30/08/2021,22 Nov 2024,Active,Intern,53357,G6,,,40344827978,,ICICI Bank,,Regional Office,,Performance PIP
EMP-00093,Farida,,Other,2000-06-13,farida.kap@ymail.com,farida.kapoor@company.co.in,+91-68708-70676,Dhanbad,Jharkhand,"Flat 478, Sector 52",Security,Supervisor,30.05.2021,18-Oct-23,,Intern,29289,M2,SMUWW8812W,982443687954,,PUNB0001234,Bank of Baroda,EMP-00073,,,Confirmed
EMP-00094,Atul,Bhosale,Male,1994/07/02,atubhosale@yahoo.co.in,atul.bhosale@company.co.in,9142526475,Coimbatore,Tamil Nadu,,Quality,Executive,01/08/2007,,Active,Full Time,35780,G3,QTAXI9430C,Not Enrolled,80922875415,KOTK0005678,HDFC Bank,EMP-00050,Coimbatore,,On maternity leave
EMP-00095,Alok,Kadam,Female,03/12/1976,alokadam@business.co.in,,+91 66969 29771,Aurangabad,Maharashtra,"Flat 1536, Gandhi Road",,Director,2008-04-07,Active,Resigned,Full Time,,M2,SPFET3315E,740444497774,,NA,PNB,EMP-00040,Aurangabad,CC-657,Performance PIP
EMP-00096,Dhruv,Desai,Female,11.08.1998,ddesai@gmail.com,,,Madurai,Tamil Nadu,"Flat 1000, Shivaji Nagar",HR,Intern,12-Aug-14,,Active,Part Time,134856,G5,N/A,385423859740,30717652600,SBIN0003456,IOB,,Head Office,CC-642,Confirmed
EMP-00097,Prakash,,Male,11/01/1970,prakrishnan@ymail.com,prakash.krishnan@company.co.in,+91-81423-32263,Kochi,Kerala,,Customer Service,Officer,12.11.2022,,Retired,Full Time,110261,G5,CAGBT1423O,182988462240,54961788979,UBIN0001234,SBI,EMP-00006,Kochi,,On maternity leave
EMP-00098,Imran,Mehta,Female,2/12/1984,imran381@company.in,,+91-87667-10346,Faridabad,Haryana,"Flat 620, MG Nagar",Legal,Trainee,08/04/2009,,Probation,Apprentice,108569,,BTBOL8068Q,,93675804181,NA,HDFC Bank,EMP-00039,Head Office,NA,
EMP-00099,Nikhil,Ganguly,Female,,nikhil442@icloud.com,nikhil.ganguly@company.co.in,+91-91294-53153,Gwalior,Madhya Pradesh,"Flat 429, Sector 76",Logistics,Team Lead,28/4/2017,,Resigned,Consultant,64629,G1,OVJFG5793O,Not Enrolled,57306384805,IOBA0001234,PNB,EMP-00043,Head Office,,
EMP-00100,Rohit,Malik,Male,1981/05/22,romal@business.co.in,rmalik@company.co.in,8560109430,Kota,Rajasthan,,,Intern,2009-01-15,,Active,Contract,261377,M1,,453946737698,55766393628,PUNB0001234,Axis Bank,EMP-00041,,,
EMP-00101,Jayanti,Tiwari,Female,1996-10-28,jayanti41@outlook.com,jtiwari@company.co.in,+918537208829,Amritsar,Punjab,"Flat 1281, Shivaji Nagar",,Consultant,2024/07/31,,Retired,Full Time,41776,G3,Applied,NA,49304603508,UBIN0001234,ICICI Bank,EMP-00041,Head Office,,Confirmed
EMP-00102,Jaspreet,Reddy,Prefer not to say,1974-06-16,jaspreetred@icloud.com,,Not Available,Jabalpur,Madhya Pradesh,"Flat 1278, Nehru Colony",Sales,Trainee,2016/05/05,25/05/2021,Active,Full Time,22423,,MZSWZ5249P,315913257994,58853326238,AXIS0004567,Canara Bank,HOD,Jabalpur,CC-268,Performance PIP
EMP-00103,Pankaj,,Male,18 Jul 1968,na@na.com,,+919815992840,Sikar,Rajasthan,"Flat 405, MG Nagar",Operations,GM,2007-10-24,,Active,Full Time,261530,G2,CXMOC5855Y,,84638261528,IOBA0001234,Union Bank,EMP-00030,Sikar,,Absconding
EMP-00104,Ravi,Mishra,Female,01-Aug-98,ravim@business.co.in,ravi.mishra@company.co.in,8486-4324-61,Jodhpur,Rajasthan,"Flat 867, MG Nagar",Procurement,Intern,06/09/2014,,Terminated,Contract,176844,,,306929986058,16239293988,,Axis Bank,HOD,Head Office,CC-286,Confirmed
EMP-00105,Priya,Sen,Female,April 12 1970,prisen@company.in,priya.sen@company.co.in,+917216515631,Bhiwadi,Rajasthan,NA,Quality,GM,2012/10/03,,Active,Consultant,116999,G5,DOBXW9726B,NA,91912259106,ICIC0002345,HDFC Bank,EMP-00037,Bhiwadi,,Confirmed
EMP-00106,Geeta,AGARWAL,Male,10/30/1980,geeta821@business.co.in,geeta.agarwal@company.co.in,08628907818,Coimbatore,Tamil Nadu,"Flat 180, MG Nagar",,Consultant,February 25 2006,21/12/2007,Active,,285700,G6,,813929581104,,PUNB0001234,NA,EMP-00039,Coimbatore,,
EMP-00107,Pankaj,DESAI,Female,08/12/1977,pankaj-desai@rediffmail.com,pankaj.desai@company.co.in,,Gurgaon,Haryana,,Quality,Team Lead,26.08.2015,,Resigned,Full Time,Confidential,E1,,416938242511,39835346266,AXIS0004567,Axis Bank,,Gurgaon,NA,
EMP-00108,Hemant,Desai,Female,1989-09-13,hemantd@company.in,hemant.desai@company.co.in,6294813685(W),Ahmedabad,Gujarat,"Flat 1363, Nehru Colony",Finance,Director,09/19/2015,,Probation,Contract,,G4,TBUHW1702B,,,PUNB0001234,SBI,EMP-00026,Ahmedabad,CC-804,
EMP-00109,Amita,Saxena,Male,04 May 1989,amisaxena@yahoo.co.in,amita.saxena@company.co.in,+916455878999,Bikaner,Rajasthan,,Customer Service,Analyst,08 May 2013,Active,,Full Time,330114,,N/A,219267917056,,NA,PNB,EMP-00015,Bikaner,,
EMP-00110,Rajesh,Bhosale.,Male,1978-08-21,rajesh273@protonmail.com,rajesh.bhosale@company.co.in,8747913852(W),Guntur,Andhra Pradesh,"Flat 1098, Shivaji Nagar",Quality,Officer,29 Sep 2015,,Active,Full Time,50831,M2,LQQYT9691D,Not Enrolled,,ICIC0002345,PNB,EMP-00044,Guntur,,Star performer
EMP-00111,Madhu,Roy,Male,2001-05-30,maroy@yahoo.co.in,,+91-77566-89927,Salem,Tamil Nadu,"Flat 1928, Sector 2",R&D,Consultant,09 Aug 2019,,Probation,Full Time,224523,M2,VBDWJ2222N,221252585236,84503932383,ICIC0002345,Kotak Bank,,Salem,CC-772,
EMP-00112,Manish,naidu,Male,15/05/1976,manish903@protonmail.com,mnaidu@company.co.in,6436355617,Jalandhar,Punjab,,Operations,VP,07/22/2005,,Active,Full Time,29790,G4,Applied,268350223642,21290752188,,PNB,,Jalandhar,CC-402,Resigned - Notice period
EMP-00113,Geeta,mandal,Female,22-11-1977,na@na.com,geeta.mandal@company.co.in,8587784945(W),Udaipur,Rajasthan,"Flat 1615, Sector 35",Operations,Consultant,2017-03-28,,Active,Full Time,22519,G4,GLATL9801V,550713350155,NA,SBIN0003456,Kotak Bank,EMP-00079,Udaipur,CC-290,Transfer pending
EMP-00114,,Goenka,Female,1975-08-16,nikgoenka@company.in,nikhil.goenka@company.co.in,68486 48580,Hisar,Haryana,"Flat 47, Sector 36",IT,Trainee,20/01/2021,Active,Active,Intern,53910 PM,G1,SJVPG6860H,NA,60417076390,BARB0001234,Bank of Baroda,EMP-00065,Hisar,,Resigned - Notice period
EMP-00115,Bharat,Jadhav,Male,19/06/1980,bhajadhav@yahoo.co.in,NA,+916871135615,Lucknow,Uttar Pradesh,"Flat 1475, Shivaji Nagar",,VP,09/08/2009,,Active,Full Time,193115,G2,TARXD6353T,929417719134,71306034523,CNRB0001234,Axis Bank,EMP-00051,,NA,Confirmed
EMP-00116,,SINGH,Male,,na@na.com,dsingh@company.co.in,916404370394,Rohtak,Haryana,"Flat 746, MG Nagar",Quality,Director,,2020/09/09,Resigned,Full Time,78866,G1,EWLKI4001I,Not Enrolled,,,Axis Bank,EMP-00062,Head Office,,Confirmed
EMP-00117,,Gaikwad,Male,08/03/1987,ashgaikwad@outlook.com,NA,,Kochi,Kerala,"Flat 501, MG Nagar",Procurement,Intern,2006-07-20,,Active,Full Time,,G3,PRUTV5549W,972578212707,,SBIN0003456,HDFC Bank,,Kochi,NA,Confirmed
EMP-00118,,Mukherjee.,Male,,jmukherjee@outlook.com,jagdish.mukherjee@company.co.in,918408948357,Amritsar,Punjab,"Flat 1565, MG Nagar",IT,Officer,23/03/2010,,On Leave,Full Time,20823,G4,YXKXS3667L,996071599999,Not Submitted,,SBI,EMP-00020,Head Office,NA,
EMP-00119,Mohit,Deshpande,Male,10-07-1973,modes@company.in,,9384097201,Raipur,Chhattisgarh,,R&D,Director,19-Jun-06,Active,On Leave,Full Time,,G5,JRXHJ9256O,198633301288,40224286286,SBIN0003456,IOB,,Raipur,,
EMP-00120,Divya,Goenka,M,1994-09-14,divya821@rediffmail.com,divya.goenka@company.co.in,+917870286478,Panipat,Haryana,,,Intern,2011/09/10,,Active,Consultant,,G1,FPMAA6257I,,83128339968,BARB0001234,ICICI Bank,,Head Office,NA,
EMP-00121,varun,JOSHI,Male,1994-01-04,varunj@business.co.in,varun.joshi@company.co.in,6384578499,Bhilwara,Rajasthan,"Flat 1389, MG Nagar",Legal,AGM,27-Jul-07,NA,On Leave,,As per CTC,G7,DYCSN6861T,Not Enrolled,NA,IOBA0001234,Bank of Baroda,EMP-00090,Bhilwara,NA,
EMP-00122,Alok,,Male,03/02/1978,#N/A,alok.singhania@company.co.in,6474554857,Kochi,Kerala,"Flat 639, Sector 52",Quality,Team Lead,2006-05-16,,Active,Intern,75393,G7,NPOSM7586P,NA,64820412260,NA,Axis Bank,EMP-00044,Kochi,NA,
EMP-00123,Nisha,Naidu,Female,08 Apr 1969,nnaidu@hotmail.com,nisha.naidu@company.co.in,Not Available,Mysore,Karnataka,NA,Finance,Senior Executive,2014/09/29,,Active,Full Time,32807,G3,RZOBY1983K,873153182068,17834732951,NA,HDFC Bank,EMP-00118,Regional Office,,
EMP-00124,Gurpreet,Hazra,Female,04/22/1973,guhaz@gmail.com,gurpreet.hazra@company.co.in,7606876079,Sikar,Rajasthan,,Sales,Senior Executive,2008/07/22,,Active,Full Time,44693 PM,G4,AVGIW3374O,757140496258,,NA,Kotak Bank,EMP-00087,Sikar,,Resigned - Notice period
EMP-00125,Ankit,Verma,Female,29/04/1980,ankitverma@hotmail.com,ankit.verma@company.co.in,+91-75620-58855,Varanasi,Uttar Pradesh,"Flat 1320, Gandhi Road",Quality,Intern,,10/05/2023,Active,Full Time,29044,G2,OANIA6697E,361829297656,13402248020,CNRB0001234,Axis Bank,,,,Absconding
EMP-00126,Sneha,Bhosale,Prefer not to say,28/10/2001,bhosale.sneha@outlook.com,sneha.bhosale@company.co.in,7617057898,Kochi,Kerala,"Flat 896, Shivaji Nagar",Security,AGM,06/11/2013,NA,Active,Full Time,185365,NA,MEOWV3009O,,11050893107,,Kotak Bank,EMP-00002,,CC-311,Confirmed
EMP-00127,,,Female,16-02-1995,ejain@company.in,,7245715974,Pune,Maharashtra,"Flat 902, Gandhi Road",Logistics,Manager,11/07/2008,,Resigned,Full Time,104061,G3,MGWMK4741O,538859736966,Not Submitted,NA,IOB,,Head Office,CC-134,Confirmed
EMP-00128,Tarun,Shah,Female,24-12-1969,,tshah@company.co.in,+91-61845-48628,Faridabad,Haryana,"Flat 120, Nehru Colony",Production,Executive,09/02/2006,NA,Probation,Full Time,221907,M2,GAQUS3851C,964461022109,,PUNB0001234,Kotak Bank,EMP-00062,Faridabad,,Star performer
EMP-00129,Zara,,,,zmenon@business.co.in,NA,N/A,Jabalpur,Madhya Pradesh,"Flat 932, Shivaji Nagar",,Director,2012/11/03,,Resigned,Contract,89464,G3,ASVOC1854X,614593220214,43660672954,IOBA0001234,HDFC Bank,NA,Jabalpur,,Star performer
EMP-00130,,Das,,02.10.2002,rajesh_das@rediffmail.com,,09546546541,Ludhiana,Punjab,"Flat 289, Sector 71",Admin,Manager,29/12/2006,Active,Terminated,Full Time,34281,G6,,964046731005,NA,BARB0001234,,EMP-00001,Ludhiana,CC-919,Absconding
EMP-00131,Harish,Malik,Female,07 May 1987,#N/A,harish.malik@company.co.in,+91 65033 34584,Bengaluru,Karnataka,"Flat 1226, MG Nagar",Customer Service,Associate,12 Nov 2017,Active,Active,Full Time,323772 PM,G5,ZSRFF6929W,,,,ICICI Bank,EMP-00120,Bengaluru,CC-829,
EMP-00132,Farhan,Shinde,Male,09 Feb 2001,fashi@gmail.com,farhan.shinde@company.co.in,83872 14953,Pune,Maharashtra,"Flat 878, Sector 70",HR,DGM,11/2/2009,Active,Active,Full Time,35145,G7,RKLEW8520U,,69352800798,ICIC0002345,ICICI Bank,,,CC-527,On probation
EMP-00133,Shruti,Rathore,Male,1986-06-28,shrrathore@yahoo.co.in,shruti.rathore@company.co.in,Not Available,Kochi,Kerala,NA,Legal,Executive,2016/12/07,Active,,Full Time,,NA,Applied,NA,Not Submitted,,,EMP-00081,Head Office,NA,
EMP-00134,Neha,Singh,Male,01.12.1974,nehas@gmail.com,neha.singh@company.co.in,+91-95434-21877,Chennai,Tamil Nadu,NA,Security,Supervisor,2015-02-19,,Active,Full Time,As per CTC,M2,,,16359221740,,Canara Bank,,Chennai,CC-482,
EMP-00135,Lalita,Nair.,Female,09-02-1999,nair_lalita@icloud.com,lalita.nair@company.co.in,Not Available,Surat,Gujarat,NA,Customer Service,Officer,13/01/2007,,Active,Full Time,36305,G6,USFRF7924C,Not Enrolled,,,Kotak Bank,EMP-00022,Surat,CC-196,
EMP-00136,,Rajput,Female,25/04/1985,N/A,isha.rajput@company.co.in,8762670644,Aurangabad,Maharashtra,"Flat 801, MG Nagar",HR,Director,02/27/2017,,Active,Intern,50202,E1,EXMHR0731Q,NA,,,SBI,,Aurangabad,,
EMP-00137,Archana,,Male,1989-10-19,archanaj@yahoo.co.in,archana.jain@company.co.in,6830062488,Coimbatore,Tamil Nadu,,R&D,Senior Executive,26-Dec-07,Active,Active,Apprentice,214198,G5,Applied,733942874250,25183192665,PUNB0001234,Union Bank,EMP-00042,Coimbatore,NA,Absconding
EMP-00138,GAURAV,Krishnan,Male,11/07/2001,#N/A,gaurav.krishnan@company.co.in,9162070496,Vijayawada,Andhra Pradesh,"Flat 742, Gandhi Road",HR,Intern,2019-03-17,10/25/2021,Active,Full Time,133615,G1,N/A,NA,48847468860,,SBI,EMP-00100,Regional Office,,Performance PIP
EMP-00139,Nikhil,Kadam,Male,10/06/1977,nikhil-kadam@rediffmail.com,nikhil.kadam@company.co.in,+91-92379-70312,Guntur,Andhra Pradesh,"Flat 1833, Nehru Colony",Production,Team Lead,2016-03-15,,Active,Full Time,23277 PM,,LMXZJ8406A,581720128865,Not Submitted,BARB0001234,HDFC Bank,EMP-00019,Regional Office,CC-939,
EMP-00140,,Chopra,Female,19/12/1982,varun_chopra@company.in,varun.chopra@company.co.in,+917537969460,Gurgaon,Haryana,"Flat 87, Shivaji Nagar",Sales,Supervisor,2012-01-29,Active,Resigned,Intern,231034,G5,NCOVK9634J,672346103634,,CNRB0001234,ICICI Bank,,Regional Office,CC-856,
EMP-00141,Krishna,Rathore,Female,February 25 2001,krirathore@protonmail.com,krishna.rathore@company.co.in,6956876832,Dhanbad,Jharkhand,NA,Procurement,Senior Executive,25-Apr-10,NA,Resigned,Full Time,350559,G6,JYLNK2687M,,90985433336,SBIN0003456,Bank of Baroda,EMP-00022,Dhanbad,CC-447,On probation
EMP-00142,Jayanti,Bhosale,Female,23-06-1970,jayantib@hotmail.com,jayanti.bhosale@company.co.in,+916105008233,Bathinda,Punjab,"Flat 281, Shivaji Nagar",Sales,VP,01.02.2008,20/4/2018,Active,Full Time,175177,G2,PRGJY9160M,609092791577,76515182649,AXIS0004567,Axis Bank,NA,Head Office,,Absconding
EMP-00143,Wasim,,Female,,waban@yahoo.co.in,NA,8356-4502-71,Nashik,Maharashtra,,Customer Service,Analyst,21/07/2007,,Active,Full Time,151036,G2,HBNUR9148R,961126813686,94206894235,SBIN0003456,SBI,EMP-00088,Nashik,CC-902,
EMP-00144,Priya,,Male,15/01/1987,priya667@gmail.com,priya.kapoor@company.co.in,7867791930,Kanpur,Uttar Pradesh,"Flat 1259, Gandhi Road",IT,Director,16-05-2018,,Active,Full Time,370586,G3,Applied,854234350214,94997111038,ICIC0002345,,HOD,Kanpur,CC-694,Star performer
EMP-00145,,Srivastava,Female,12/09/1975,rameshs@rediffmail.com,ramesh.srivastava@company.co.in,7788518296,Hyderabad,Telangana,"Flat 1875, Shivaji Nagar",,Senior Executive,03/03/2006,,Active,Full Time,,G4,,153669179271,20490322413,KOTK0005678,NA,,Hyderabad,,
EMP-00146,QASIM,Chaudhary,Male,2001-12-20,qasim_chaudhary@rediffmail.com,qasim.chaudhary@company.co.in,Not Available,Visakhapatnam,Andhra Pradesh,NA,Operations,Supervisor,06-11-2019,Active,,Contract,132805,G4,QLNEL8821J,316960981019,67965543126,KOTK0005678,SBI,EMP-00041,Visakhapatnam,CC-687,Confirmed
EMP-00147,razia,Lahiri,Male,22/11/1981,rlahiri@protonmail.com,razia.lahiri@company.co.in,8313877721,Allahabad,Uttar Pradesh,"Flat 345, Sector 57",IT,VP,2012-07-26,,Active,Full Time,Confidential,G4,Applied,,53043600528,CNRB0001234,SBI,EMP-00118,Regional Office,NA,
EMP-00148,Bharat,Bhosale,Male,,bharat454@gmail.com,bharat.bhosale@company.co.in,,Chennai,Tamil Nadu,"Flat 28, Shivaji Nagar",,Senior Executive,18 Apr 2005,,Active,Full Time,354753,G6,Applied,NA,47375004496,SBIN0003456,HDFC Bank,,Regional Office,CC-516,
EMP-00149,Sunita,Jindal,Female,26/10/1988,sunita-jindal@yahoo.co.in,NA,+91 64854 67324,Madurai,Tamil Nadu,"Flat 600, Shivaji Nagar",HR,Senior Executive,2013-02-13,,Active,Contract,145375,,JWRBH0440E,NA,56540314187,,,HOD,Madurai,CC-911,
EMP-00150,ananya,Mitra,Female,1986-06-13,amitra@rediffmail.com,ananya.mitra@company.co.in,8206-8249-93,Varanasi,Uttar Pradesh,NA,IT,Manager,05 Jul 2008,23 May 2021,On Leave,,As per CTC,G4,AVKDA0065S,409102785499,26327484373,ICIC0002345,Axis Bank,EMP-00031,Varanasi,CC-838,On probation
EMP-00151,Rohit,Saha,,1986/01/06,rosah@hotmail.com,rohit.saha@company.co.in,917831075501,Jalandhar,Punjab,"Flat 1119, Gandhi Road",R&D,Director,20/12/2010,,Active,Full Time,20323,E1,SCZWV4993Q,,96929956863,AXIS0004567,Axis Bank,EMP-00003,Jalandhar,CC-983,Star performer
EMP-00152,Akash,Chopra,Male,1985-10-18,akashc@company.in,NA,8171283723(W),Sikar,Rajasthan,"Flat 1786, Nehru Colony",Admin,Officer,,NA,Active,Full Time,,,,971463307255,79345938817,,IOB,EMP-00059,Regional Office,CC-519,Confirmed
EMP-00153,Urmila,Mahindra,Female,25/01/1974,#N/A,urmila.mahindra@company.co.in,9214455432,Nashik,Maharashtra,"Flat 1416, Gandhi Road",IT,Officer,2020-07-12,,Active,Full Time,Confidential,G1,VIRID1151J,356887312722,,,Canara Bank,,Head Office,CC-175,On probation
EMP-00154,Priya,SHARMA,Male,14-Oct-86,priya330@ymail.com,priya.sharma@company.co.in,917107937513,Pune,Maharashtra,"Flat 144, Gandhi Road",R&D,Consultant,06/05/2017,,Active,Contract,72207,G2,DVGYA8351I,,28665206672,AXIS0004567,HDFC Bank,EMP-00104,,CC-373,On probation
EMP-00155,Omkar,Iyer,Other,02.12.1974,omkar-iyer@hotmail.com,,9472151527,Thane,Maharashtra,"Flat 1686, Gandhi Road",Sales,Analyst,01/31/2006,,Probation,Full Time,72504,M2,OUBPR0912J,235234625791,,AXIS0004567,Bank of Baroda,EMP-00005,Thane,NA,On probation
EMP-00156,Aryan,Mukherjee,M,25/01/1973,na@na.com,aryan.mukherjee@company.co.in,,Mysore,Karnataka,"Flat 1672, Sector 14",Production,Associate,28/08/2017,,Terminated,Full Time,29641 PM,E1,WVSQK1228G,630487071029,86141303364,,Bank of Baroda,EMP-00057,Mysore,CC-911,Confirmed
EMP-00157,Simran,Murthy,Male,1978/11/16,murthy-simran@protonmail.com,NA,+91-86044-51473,Ambala,Haryana,,Security,Consultant,04/18/2022,01/10/2024,Active,Full Time,47845,M1,LBDNU7123T,NA,78165098836,BARB0001234,HDFC Bank,NA,Ambala,CC-351,
EMP-00158,Deepak,MURTHY,Male,07/18/1991,deepak305@protonmail.com,,7546733706,Mumbai,Maharashtra,"Flat 1201, MG Nagar",IT,Analyst,04/12/2021,05-05-2024,Active,Full Time,,G3,LYQLV2219W,NA,,,ICICI Bank,,,CC-149,On probation
EMP-00159,Imran,Mane,Male,12/05/1987,imran-mane@protonmail.com,imran.mane@company.co.in,9667706033,Hyderabad,Telangana,"Flat 1052, Gandhi Road",Admin,DGM,23/12/2019,,Active,Full Time,92792,G5,LGOWA8256Q,,45626684141,KOTK0005678,SBI,EMP-00092,,CC-548,
EMP-00160,atul,Naidu,F,30/03/1990,naiduatul@hotmail.com,,8650-0211-92,Panipat,Haryana,,,Associate,09/14/2012,,Probation,Full Time,,G4,RZOZX7235Z,514715562573,76001235348,UBIN0001234,ICICI Bank,,Panipat,NA,Transfer pending
EMP-00161,Archana,Chauhan,Male,1977-09-26,N/A,archana.chauhan@company.co.in,N/A,Indore,Madhya Pradesh,"Flat 574, Shivaji Nagar",R&D,GM,07/01/2014,,Active,Full Time,Confidential,G4,PGUHA1287D,Not Enrolled,Not Submitted,UBIN0001234,Canara Bank,,,CC-469,
EMP-00162,Govind,Dutta,Female,05/02/1973,gdutta@rediffmail.com,govind.dutta@company.co.in,9213825249,Aurangabad,Maharashtra,"Flat 373, Sector 8",Operations,Consultant,01-12-2016,Active,Active,Full Time,18573,G5,Applied,441379640845,58849587236,AXIS0004567,SBI,EMP-00067,Aurangabad,CC-339,On paternity leave
EMP-00163,Gaurav,Rajput,Male,05/17/2001,,gaurav.rajput@company.co.in,+91-91578-35394,Gwalior,Madhya Pradesh,,Marketing,Trainee,14/08/2016,,Active,,22910,G2,N/A,Not Enrolled,44894080004,,SBI,EMP-00121,,,Transfer pending
EMP-00164,Lalita,RAJPUT,Male,1993/08/02,lalita_rajput@gmail.com,NA,Not Available,Visakhapatnam,Andhra Pradesh,"Flat 1146, MG Nagar",R&D,GM,22-Jun-05,,Active,Full Time,140543,,Applied,NA,55587699672,KOTK0005678,,HOD,Visakhapatnam,NA,On probation
EMP-00165,,Tiwari,Male,01/13/1976,shruti883@company.in,shruti.tiwari@company.co.in,7187-6137-41,Udaipur,Rajasthan,"Flat 1436, Shivaji Nagar",R&D,Intern,09/24/2014,,Probation,Full Time,168433,G5,YOFJP2160Z,Not Enrolled,,,Union Bank,,Udaipur,,
EMP-00166,Ankit,Ganguly,Male,25/07/1991,ganguly_ankit@ymail.com,ankit.ganguly@company.co.in,7940908030,Kota,Rajasthan,"Flat 536, Sector 14",IT,DGM,05 Jul 2005,,Active,Full Time,40613,G6,CICJW4721I,437745502902,,IOBA0001234,Kotak Bank,EMP-00014,Head Office,CC-936,On maternity leave
EMP-00167,  Ayesha,Singhania,Male,05-Aug-92,ayeshas@ymail.com,ayesha.singhania@company.co.in,7919884016,Sikar,Rajasthan,"Flat 762, Nehru Colony",,VP,10/24/2022,,Resigned,Full Time,357889,G5,SZNDX3438N,Not Enrolled,41445122628,,SBI,,Sikar,,Star performer
EMP-00168,Chetan,Shukla,Male,17/08/1999,shukla_chetan@rediffmail.com,chetan.shukla@company.co.in,66426 45191,Bhilwara,Rajasthan,"Flat 406, MG Nagar",Production,Consultant,2024-06-17,,Active,,104875,M2,Applied,163854304755,92912499866,KOTK0005678,SBI,EMP-00025,Bhilwara,NA,Resigned - Notice period
EMP-00169,vikram,Jindal,,30/07/1978,vjindal@protonmail.com,NA,09965087768,Indore,Madhya Pradesh,"Flat 279, Nehru Colony",Logistics,AGM,2005-07-04,,Active,Full Time,298252,G1,GVWWD8449F,,Not Submitted,,Canara Bank,EMP-00107,Head Office,CC-816,Performance PIP
EMP-00170,Akash,Thakur,Female,05-06-1994,#N/A,,+91-86651-93634,Sikar,Rajasthan,"Flat 1521, Nehru Colony",Logistics,Senior Executive,23 Aug 2009,Active,Active,Full Time,21831,G5,PVZYD6146K,646545510691,79244824403,SBIN0003456,ICICI Bank,EMP-00072,Sikar,NA,
EMP-00171,CHHAYA,Shinde,M,1980/06/11,chhayashi@outlook.com,chhaya.shinde@company.co.in,08373892331,Patna,Bihar,"Flat 1780, MG Nagar",Customer Service,VP,10-Mar-07,2009-10-11,,Full Time,79958,E1,XXBYJ5721M,581688084672,30735471896,,Axis Bank,,,CC-153,
EMP-00172,Sanjay,Mehta,Male,30 Jan 1975,sanjaymehta@ymail.com,,6343091822,Bhilwara,Rajasthan,"Flat 1259, Nehru Colony",Production,Intern,16 Nov 2014,,Active,,,,AAZFM6927Q,149462329769,NA,BARB0001234,HDFC Bank,EMP-00089,,,
EMP-00173,,Rathore,Male,19/10/1969,rathore.ravi@gmail.com,ravi.rathore@company.co.in,+91-62999-04968,Tiruchirappalli,Tamil Nadu,"Flat 1983, Gandhi Road",Logistics,Team Lead,21 Dec 2015,,Active,Intern,344307,G4,CBGKG1764O,Not Enrolled,,PUNB0001234,Kotak Bank,HOD,Head Office,CC-573,Star performer
EMP-00174,Sunita,Chaudhary,Male,10-09-1993,sunitac@yahoo.co.in,sunita.chaudhary@company.co.in,919868623112,Jaipur,Rajasthan,"Flat 1845, Nehru Colony",Marketing,Supervisor,03-01-2006,,Active,Part Time,,E1,HKHCR2741P,,73299887246,ICIC0002345,SBI,EMP-00140,Jaipur,CC-252,Confirmed
EMP-00175,,Oberoi,F,1998-08-05,goberoi@yahoo.co.in,goberoi@company.co.in,7457212846,Ludhiana,Punjab,"Flat 1671, Nehru Colony",Security,AGM,15/04/2021,,On Leave,Full Time,As per CTC,M2,KIXJF4278V,441977192140,49420925423,KOTK0005678,PNB,,Head Office,CC-611,Confirmed
EMP-00176,Archana,Mishra,Male,30-01-1996,mishra.archana@company.in,NA,7453866524,Panipat,Haryana,"Flat 1390, Sector 44",R&D,Analyst,11-Jun-06,NA,Active,Part Time,29017,NA,JXIQF4139H,,77699431729,,NA,EMP-00050,Panipat,NA,
EMP-00177,rohit,Rajput,Female,01-03-1996,rohitr@company.in,rrajput@company.co.in,+91-99124-75655,Delhi,Delhi,"Flat 1773, Sector 26",,VP,01/10/2011,2024-06-25,Resigned,Full Time,Confidential,G5,SBQKW7969N,,89566368153,,Axis Bank,,Regional Office,,On probation
